EntrezID,logFC,AveExpr,t,P.Value,adj.P.Val,B,Symbols,Name
10361,0.11505,0.086991,0.42992,0.66976,0.76756,-6.3445,NPM2,nucleophosmin/nucleoplasmin 2
4880,0.20521,-2.4959,0.42956,0.67002,0.76773,-6.3446,NPPC,natriuretic peptide C
389610,0.14125,-2.0753,0.42948,0.67007,0.76773,-6.3446,XKR5,XK related 5
51458,0.2172,-0.80098,0.42948,0.67008,0.76773,-6.3446,RHCG,Rh family C glycoprotein
286256,0.16109,1.7946,0.42945,0.6701,0.76773,-6.3447,LCN12,lipocalin 12
79609,-0.060566,2.3748,-0.42929,0.67022,0.76781,-6.3447,VCPKMT,valosin containing protein lysine methyltransferase
26974,-0.16638,1.403,-0.42916,0.67031,0.76786,-6.3448,ZNF285,zinc finger protein 285
51560,-0.1499,2.4745,-0.42881,0.67056,0.76808,-6.3449,RAB6B,"""RAB6B, member RAS oncogene family"""
493,0.14234,6.4705,0.42877,0.67059,0.76808,-6.3449,ATP2B4,ATPase plasma membrane Ca2+ transporting 4
18,-0.13001,5.7226,-0.42848,0.6708,0.76826,-6.3451,ABAT,4-aminobutyrate aminotransferase
8945,0.056549,4.5933,0.42814,0.67104,0.76848,-6.3452,BTRC,beta-transducin repeat containing E3 ubiquitin protein ligase
4696,-0.052731,1.5692,-0.42792,0.6712,0.76861,-6.3453,NDUFA3,NADH:ubiquinone oxidoreductase subunit A3
24146,0.13493,4.6267,0.42774,0.67133,0.76868,-6.3454,CLDN15,claudin 15
222698,0.1648,-2.3037,0.42771,0.67135,0.76868,-6.3454,NKAPL,NFKB activating protein like
83986,0.061192,6.1458,0.42761,0.67142,0.7687,-6.3454,FAM234A,family with sequence similarity 234 member A
9665,-0.053595,5.5445,-0.42745,0.67154,0.76878,-6.3455,MARF1,meiosis regulator and mRNA stability factor 1
84700,0.22146,-2.8402,0.42702,0.67185,0.76907,-6.3457,MYO18B,myosin XVIIIB
226,-0.069599,9.9247,-0.42698,0.67188,0.76907,-6.3457,ALDOA,"""aldolase, fructose-bisphosphate A"""
102724265,-0.14346,-4.6345,-0.42676,0.67204,0.7692,-6.3458,LOC102724265,uncharacterized LOC102724265
6271,-0.12981,0.8643,-0.42637,0.67232,0.76946,-6.346,S100A1,S100 calcium binding protein A1
55145,0.054311,3.3096,0.42615,0.67248,0.76958,-6.3461,THAP1,THAP domain containing 1
7448,-0.17226,1.2463,-0.42606,0.67255,0.76958,-6.3461,VTN,vitronectin
56033,-0.26641,-2.1096,-0.42603,0.67256,0.76958,-6.3461,BARX1,BARX homeobox 1
150483,-0.19906,-2.8646,-0.42587,0.67268,0.76966,-6.3462,TEKT4,tektin 4
102724594,0.15228,3.8738,0.42573,0.67278,0.76972,-6.3462,U2AF1L5,U2 small nuclear RNA auxiliary factor 1 like 5
400765,0.16591,-2.7152,0.42552,0.67294,0.76984,-6.3463,MIR137HG,MIR137 host gene
654322,0.13369,-4.0618,0.42534,0.67307,0.76993,-6.3464,SNORA13,"""small nucleolar RNA, H/ACA box 13"""
29851,0.1168,0.37483,0.42528,0.6731,0.76993,-6.3464,ICOS,inducible T cell costimulator
100526820,-0.15241,-2.6478,-0.42511,0.67323,0.77002,-6.3465,CAHM,colon adenocarcinoma hypermethylated
101927040,0.11734,-2.8852,0.42378,0.67419,0.77107,-6.3471,LOC101927040,uncharacterized LOC101927040
159125,0.26334,-3.655,0.42282,0.67488,0.7718,-6.3475,RBMY2EP,"""RNA binding motif protein Y-linked family 2 member E, pseudogene"""
55686,-0.092624,2.7224,-0.42259,0.67505,0.77194,-6.3476,MREG,melanoregulin
404093,0.10395,5.2623,0.42215,0.67537,0.77225,-6.3478,CUEDC1,CUE domain containing 1
339674,0.23874,-3.1197,0.42188,0.67556,0.77242,-6.3479,LINC00634,long intergenic non-protein coding RNA 634
53344,0.065936,3.5544,0.42181,0.67562,0.77243,-6.3479,CHIC1,cysteine rich hydrophobic domain 1
7576,0.06216,4.2969,0.42108,0.67614,0.77297,-6.3482,ZNF28,zinc finger protein 28
79047,0.12722,4.5967,0.42078,0.67636,0.77312,-6.3483,KCTD15,potassium channel tetramerization domain containing 15
115361,0.11747,4.8105,0.42077,0.67637,0.77312,-6.3483,GBP4,guanylate binding protein 4
9563,-0.056586,6.7784,-0.42064,0.67647,0.77318,-6.3484,H6PD,hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase
54345,0.11407,3.2433,0.42044,0.6766,0.77328,-6.3485,SOX18,SRY-box transcription factor 18
202052,0.073985,2.7811,0.41989,0.67701,0.77369,-6.3487,DNAJC18,DnaJ heat shock protein family (Hsp40) member C18
283575,0.11866,-1.7713,0.41974,0.67711,0.77375,-6.3488,LINC02288,long intergenic non-protein coding RNA 2288
10675,-0.15171,-0.069757,-0.41968,0.67716,0.77375,-6.3488,CSPG5,chondroitin sulfate proteoglycan 5
3743,0.086224,-2.0143,0.41962,0.6772,0.77375,-6.3488,KCNA7,potassium voltage-gated channel subfamily A member 7
256933,0.21968,-3.9649,0.41911,0.67757,0.77411,-6.349,NPB,neuropeptide B
56,0.16994,-2.7384,0.41864,0.67791,0.77445,-6.3492,ACRV1,acrosomal vesicle protein 1
100271873,0.16992,-4.301,0.41834,0.67813,0.7746,-6.3493,AIRN,antisense of IGF2R non-protein coding RNA
23034,0.12224,4.1403,0.41833,0.67814,0.7746,-6.3494,SAMD4A,sterile alpha motif domain containing 4A
285389,0.17947,-2.4336,0.4182,0.67823,0.77465,-6.3494,LINC02028,long intergenic non-protein coding RNA 2028
400123,0.17382,0.18061,0.41813,0.67828,0.77465,-6.3494,LINC00548,long intergenic non-protein coding RNA 548
149473,0.075624,3.6971,0.41802,0.67836,0.77469,-6.3495,CCDC24,coiled-coil domain containing 24
102724515,-0.35825,1.0206,-0.41749,0.67875,0.77508,-6.3497,LINC01291,long intergenic non-protein coding RNA 1291
5179,-0.32787,-2.8605,-0.4173,0.67888,0.77518,-6.3498,PENK,proenkephalin
643854,-0.2052,-4.1249,-0.41718,0.67897,0.77523,-6.3498,CTAGE9,CTAGE family member 9
100996490,-0.1724,-2.6188,-0.41694,0.67914,0.77536,-6.3499,LINC01206,long intergenic non-protein coding RNA 1206
3425,-0.075485,4.0727,-0.41688,0.67919,0.77536,-6.35,IDUA,alpha-L-iduronidase
100130370,0.17009,-2.9779,0.41682,0.67923,0.77536,-6.35,LOC100130370,uncharacterized LOC100130370
128854,0.092637,1.9919,0.41667,0.67934,0.77543,-6.35,TSPY26P,"""testis specific protein Y-linked 26, pseudogene"""
100505758,0.17488,-1.7746,0.41614,0.67973,0.77582,-6.3503,PRMT5-AS1,PRMT5 antisense RNA 1
2331,-0.13329,5.7996,-0.41602,0.67981,0.77585,-6.3503,FMOD,fibromodulin
26063,-0.069531,4.2622,-0.41596,0.67985,0.77585,-6.3503,DECR2,"""2,4-dienoyl-CoA reductase 2"""
195977,-0.16426,-4.5562,-0.41553,0.68016,0.77615,-6.3505,ANTXRL,ANTXR like
400579,-0.16358,-1.6641,-0.41539,0.68027,0.77622,-6.3506,LINC02076,long intergenic non-protein coding RNA 2076
65267,-0.12077,-1.2488,-0.41523,0.68038,0.7763,-6.3506,WNK3,WNK lysine deficient protein kinase 3
124857,-0.19045,-2.0092,-0.41509,0.68048,0.77636,-6.3507,WFIKKN2,"""WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2"""
387036,-0.10964,-0.33008,-0.41494,0.68059,0.77642,-6.3508,GUSBP2,GUSB pseudogene 2
284454,0.1361,3.4542,0.41487,0.68065,0.77644,-6.3508,LOC284454,uncharacterized LOC284454
6545,-0.15277,1.4126,-0.41479,0.6807,0.77644,-6.3508,SLC7A4,solute carrier family 7 member 4
5244,-0.077122,1.002,-0.41451,0.68091,0.77662,-6.3509,ABCB4,ATP binding cassette subfamily B member 4
200014,-0.054167,5.6317,-0.41437,0.68101,0.77668,-6.351,CC2D1B,coiled-coil and C2 domain containing 1B
8322,0.083506,4.5019,0.41419,0.68113,0.77674,-6.3511,FZD4,frizzled class receptor 4
100287082,0.19046,-4.0266,0.4141,0.6812,0.77674,-6.3511,GACAT2,gastric cancer associated transcript 2
10324,-0.16603,-1.8822,-0.41406,0.68123,0.77674,-6.3511,KLHL41,kelch like family member 41
55900,-0.060832,4.4841,-0.41404,0.68124,0.77674,-6.3511,ZNF302,zinc finger protein 302
57414,0.057222,5.8338,0.41368,0.68151,0.77699,-6.3513,RHBDD2,rhomboid domain containing 2
80279,-0.055257,7.184,-0.4135,0.68164,0.77708,-6.3514,CDK5RAP3,CDK5 regulatory subunit associated protein 3
100288198,0.073633,1.2955,0.41341,0.6817,0.77709,-6.3514,HMGN3-AS1,HMGN3 antisense RNA 1
401262,-0.13234,-1.1278,-0.41264,0.68226,0.77765,-6.3517,CRIP3,cysteine rich protein 3
442907,-0.12332,-4.7534,-0.41262,0.68228,0.77765,-6.3517,MIR339,microRNA 339
2266,-0.18503,2.595,-0.41254,0.68234,0.77766,-6.3518,FGG,fibrinogen gamma chain
1048,-0.17416,11.217,-0.41225,0.68255,0.77784,-6.3519,CEACAM5,CEA cell adhesion molecule 5
29992,-0.086136,1.9757,-0.41199,0.68274,0.778,-6.352,PILRA,paired immunoglobin like type 2 receptor alpha
79973,-0.090845,1.1619,-0.41185,0.68284,0.77806,-6.352,ZNF442,zinc finger protein 442
100506376,0.17575,-2.7714,0.4117,0.68295,0.77814,-6.3521,TTLL10-AS1,TTLL10 antisense RNA 1
4191,0.057542,8.1591,0.41152,0.68308,0.77823,-6.3522,MDH2,malate dehydrogenase 2
122769,0.064428,3.6133,0.41111,0.68338,0.77848,-6.3523,LRR1,leucine rich repeat protein 1
55084,-0.13617,2.1532,-0.41108,0.68339,0.77848,-6.3523,SOBP,sine oculis binding protein homolog
200159,-0.15896,-3.4104,-0.41095,0.68349,0.77853,-6.3524,C1orf100,chromosome 1 open reading frame 100
10636,-0.07428,4.3005,-0.41081,0.68359,0.77856,-6.3525,RGS14,regulator of G protein signaling 14
3127,-0.23932,0.3292,-0.4108,0.6836,0.77856,-6.3525,HLA-DRB5,"""major histocompatibility complex, class II, DR beta 5"""
159162,-0.12332,-4.8005,-0.41062,0.68373,0.77865,-6.3525,RBMY2FP,"""RNA binding motif protein Y-linked family 2 member F, pseudogene"""
54752,0.16356,-4.0919,0.41038,0.68391,0.77879,-6.3526,FNDC8,fibronectin type III domain containing 8
54328,0.11171,0.80031,0.41015,0.68408,0.77889,-6.3527,GPR173,G protein-coupled receptor 173
6263,-0.14693,1.8369,-0.41013,0.68409,0.77889,-6.3527,RYR3,ryanodine receptor 3
103695365,0.14152,-3.0684,0.41007,0.68413,0.77889,-6.3528,LINC01435,long intergenic non-protein coding RNA 1435
161829,-0.16271,-3.4594,-0.40908,0.68485,0.77965,-6.3532,EXD1,exonuclease 3'-5' domain containing 1
23780,-0.077512,5.2747,-0.40857,0.68522,0.78002,-6.3534,APOL2,apolipoprotein L2
284759,-0.13595,0.80678,-0.40846,0.6853,0.78006,-6.3534,SIRPB2,signal regulatory protein beta 2
101929071,0.16872,-3.7593,0.40832,0.6854,0.78012,-6.3535,LINC01182,long intergenic non-protein coding RNA 1182
7075,0.11471,4.476,0.40775,0.68582,0.78054,-6.3537,TIE1,tyrosine kinase with immunoglobulin like and EGF like domains 1
85320,0.13185,-1.0995,0.40759,0.68593,0.78061,-6.3538,ABCC11,ATP binding cassette subfamily C member 11
100129935,0.11264,-3.3732,0.40715,0.68626,0.78093,-6.354,LOC100129935,galectin 14 pseudogene
150142,-0.13258,-3.4669,-0.40684,0.68648,0.78113,-6.3541,ZNF295-AS1,ZNF295 antisense RNA 1
283585,0.1436,-3.2562,0.40665,0.68662,0.78123,-6.3542,LINC01148,long intergenic non-protein coding RNA 1148
65266,-0.15521,5.9173,-0.40642,0.68678,0.78136,-6.3542,WNK4,WNK lysine deficient protein kinase 4
8526,-0.060088,3.4676,-0.40634,0.68685,0.78138,-6.3543,DGKE,diacylglycerol kinase epsilon
286101,-0.055638,5.0811,-0.40586,0.68719,0.78172,-6.3545,ZNF252P,"""zinc finger protein 252, pseudogene"""
92249,0.070385,4.5699,0.40546,0.68748,0.78199,-6.3546,LINC01278,long intergenic non-protein coding RNA 1278
376497,0.072713,4.0282,0.40541,0.68753,0.78199,-6.3547,SLC27A1,solute carrier family 27 member 1
55347,-0.058981,4.7849,-0.40525,0.68764,0.78205,-6.3547,ABHD10,abhydrolase domain containing 10
101929387,-0.14379,-2.9473,-0.4052,0.68768,0.78205,-6.3547,LMF1-AS1,LMF1 antisense RNA 1
387486,0.13554,-3.362,0.40508,0.68776,0.78209,-6.3548,LINC00320,long intergenic non-protein coding RNA 320
79884,-0.13369,1.7942,-0.40496,0.68785,0.78213,-6.3548,MAP9,microtubule associated protein 9
102467147,-0.14681,-3.8788,-0.40479,0.68797,0.78222,-6.3549,LINC01948,long intergenic non-protein coding RNA 1948
646096,0.1362,-3.9455,0.4045,0.68819,0.78241,-6.355,CHEK2P2,checkpoint kinase 2 pseudogene 2
6334,-0.14315,2.3885,-0.40435,0.6883,0.78248,-6.3551,SCN8A,sodium voltage-gated channel alpha subunit 8
100310812,-0.097575,-1.5856,-0.40406,0.68851,0.78266,-6.3552,SPDYE2B,speedy/RINGO cell cycle regulator family member E2B
1756,-0.13024,4.2584,-0.40346,0.68894,0.78306,-6.3554,DMD,dystrophin
55363,-0.13831,-2.9078,-0.40341,0.68898,0.78306,-6.3555,HEMGN,hemogen
125919,-0.10004,1.8282,-0.40339,0.68899,0.78306,-6.3555,ZNF543,zinc finger protein 543
124535,-0.15029,-3.9127,-0.40316,0.68916,0.78319,-6.3556,HSF5,heat shock transcription factor 5
100170765,-0.16898,-3.7924,-0.40303,0.68925,0.78324,-6.3556,ERICH4,glutamate rich 4
51167,-0.05975,5.0016,-0.40296,0.6893,0.78325,-6.3556,CYB5R4,cytochrome b5 reductase 4
3235,-0.16066,2.5703,-0.40244,0.68969,0.78362,-6.3559,HOXD9,homeobox D9
718,0.12647,7.6816,0.40175,0.69019,0.78409,-6.3561,C3,complement C3
56130,0.14201,-1.7396,0.40173,0.6902,0.78409,-6.3561,PCDHB6,protocadherin beta 6
100130086,-0.25525,-3.5448,-0.40168,0.69024,0.78409,-6.3562,HSFX2,"""heat shock transcription factor family, X-linked 2"""
50700,0.16781,-4.286,0.40135,0.69048,0.78426,-6.3563,RDH8,retinol dehydrogenase 8
84988,-0.079122,6.8347,-0.40134,0.69049,0.78426,-6.3563,PPP1R16A,protein phosphatase 1 regulatory subunit 16A
90102,0.1302,4.096,0.40121,0.69058,0.78429,-6.3563,PHLDB2,pleckstrin homology like domain family B member 2
120227,-0.059506,3.8571,-0.40118,0.6906,0.78429,-6.3564,CYP2R1,cytochrome P450 family 2 subfamily R member 1
163688,0.13447,-2.3521,0.40099,0.69074,0.78439,-6.3564,CALML6,calmodulin like 6
462,-0.1677,-0.23565,-0.40052,0.69109,0.78473,-6.3566,SERPINC1,serpin family C member 1
3698,-0.12515,0.46959,-0.39981,0.69161,0.78523,-6.3569,ITIH2,inter-alpha-trypsin inhibitor heavy chain 2
4478,0.07382,7.7309,0.39979,0.69162,0.78523,-6.3569,MSN,moesin
91695,0.055655,3.8095,0.39903,0.69218,0.78574,-6.3572,RRP7BP,"""ribosomal RNA processing 7 homolog B, pseudogene"""
100130017,-0.11715,-4.6623,-0.39897,0.69222,0.78574,-6.3572,FTLP10,ferritin light chain pseudogene 10
57596,-0.13249,0.31745,-0.39892,0.69226,0.78574,-6.3573,BEGAIN,brain enriched guanylate kinase associated
146894,-0.17677,-1.8186,-0.3989,0.69227,0.78574,-6.3573,CD300LG,CD300 molecule like family member g
101929295,-0.083113,0.034554,-0.3987,0.69242,0.78586,-6.3573,LOC101929295,uncharacterized LOC101929295
388698,0.10974,-2.7482,0.39846,0.69259,0.78599,-6.3574,FLG2,filaggrin family member 2
54453,-0.060582,6.0905,-0.39826,0.69274,0.78611,-6.3575,RIN2,Ras and Rab interactor 2
7016,-0.060312,5.4581,-0.39776,0.6931,0.78646,-6.3577,TESK1,testis associated actin remodelling kinase 1
3689,-0.096168,6.1543,-0.3976,0.69322,0.78652,-6.3578,ITGB2,integrin subunit beta 2
642778,0.19574,-1.5628,0.39756,0.69325,0.78652,-6.3578,NPIPA3,nuclear pore complex interacting protein family member A3
100129917,0.065872,1.3094,0.3975,0.6933,0.78652,-6.3578,LOC100129917,uncharacterized LOC100129917
101928674,-0.12344,-1.8085,-0.39677,0.69383,0.78706,-6.3581,LOC101928674,uncharacterized LOC101928674
283234,0.13063,6.1769,0.39672,0.69386,0.78706,-6.3581,CCDC88B,coiled-coil domain containing 88B
341277,-0.11715,-4.5804,-0.39657,0.69397,0.78712,-6.3582,OVCH2,ovochymase 2 (gene/pseudogene)
23532,-0.19814,-3.2868,-0.39651,0.69402,0.78712,-6.3582,PRAME,preferentially expressed antigen in melanoma
201283,-0.070679,2.59,-0.39592,0.69445,0.78755,-6.3584,AMZ2P1,archaelysin family metallopeptidase 2 pseudogene 1
219771,0.044241,6.6764,0.39575,0.69457,0.78764,-6.3585,CCNY,cyclin Y
57053,-0.11154,-0.18772,-0.39542,0.69482,0.78786,-6.3586,CHRNA10,cholinergic receptor nicotinic alpha 10 subunit
163071,0.15692,-1.5305,0.39521,0.69497,0.78798,-6.3587,ZNF114,zinc finger protein 114
388436,0.18331,-3.3303,0.39512,0.69504,0.788,-6.3588,LOC388436,uncharacterized protein ENSP00000382042
23097,-0.064876,5.3661,-0.39489,0.6952,0.78813,-6.3589,CDK19,cyclin dependent kinase 19
100137047,0.060705,2.6003,0.3947,0.69534,0.78824,-6.3589,JMJD7,jumonji domain containing 7
6231,0.077753,7.3208,0.39442,0.69554,0.78842,-6.359,RPS26,ribosomal protein S26
392309,-0.11715,-4.7094,-0.39432,0.69562,0.78845,-6.3591,OR13J1,olfactory receptor family 13 subfamily J member 1
550631,-0.067874,1.3354,-0.39417,0.69573,0.78847,-6.3591,CCDC157,coiled-coil domain containing 157
135138,0.11146,-0.95526,0.39416,0.69574,0.78847,-6.3591,PACRG,parkin coregulated
126003,0.064751,5.1503,0.39389,0.69593,0.78864,-6.3592,TRAPPC5,trafficking protein particle complex 5
6197,-0.055587,7.2436,-0.39369,0.69608,0.7887,-6.3593,RPS6KA3,ribosomal protein S6 kinase A3
910,0.16216,-2.3945,0.39369,0.69608,0.7887,-6.3593,CD1B,CD1b molecule
6450,-0.11388,1.702,-0.39362,0.69613,0.7887,-6.3594,SH3BGR,SH3 domain binding glutamate rich protein
6016,-0.050742,4.5805,-0.39309,0.69652,0.78908,-6.3596,RIT1,Ras like without CAAX 1
6646,-0.083287,5.3841,-0.39223,0.69715,0.78974,-6.3599,SOAT1,sterol O-acyltransferase 1
92999,0.11184,4.0122,0.39185,0.69743,0.78996,-6.36,ZBTB47,zinc finger and BTB domain containing 47
9048,0.12162,0.40879,0.39184,0.69744,0.78996,-6.3601,ARTN,artemin
55334,-0.047429,6.3213,-0.39161,0.69761,0.79009,-6.3601,SLC39A9,solute carrier family 39 member 9
100130717,-0.13959,-2.3456,-0.39128,0.69785,0.79031,-6.3603,HDHD5-AS1,HDHD5 antisense RNA 1
7770,0.05401,3.8309,0.39121,0.6979,0.79032,-6.3603,ZNF227,zinc finger protein 227
441531,-0.14402,-3.4547,-0.39069,0.69828,0.79069,-6.3605,PGAM4,phosphoglycerate mutase family member 4
140894,0.080078,0.27657,0.39031,0.69856,0.79095,-6.3606,CNBD2,cyclic nucleotide binding domain containing 2
219670,-0.18163,-0.71404,-0.39023,0.69862,0.79097,-6.3607,ENKUR,"""enkurin, TRPC channel interacting protein"""
283194,0.18091,-1.7092,0.38981,0.69892,0.79125,-6.3608,LOC283194,uncharacterized LOC283194
4038,-0.14974,6.2989,-0.38948,0.69916,0.79146,-6.361,LRP4,LDL receptor related protein 4
79018,0.055653,3.8266,0.38941,0.69922,0.79146,-6.361,GID4,GID complex subunit 4 homolog
103689846,-0.16105,-3.8232,-0.38935,0.69926,0.79146,-6.361,ADAMTS19-AS1,ADAMTS19 antisense RNA 1
146212,0.17656,-1.5277,0.3893,0.6993,0.79146,-6.361,KCTD19,potassium channel tetramerization domain containing 19
122809,0.062999,4.5505,0.38909,0.69945,0.79153,-6.3611,SOCS4,suppressor of cytokine signaling 4
7251,0.044701,6.2416,0.38908,0.69946,0.79153,-6.3611,TSG101,tumor susceptibility 101
10156,0.097164,5.0058,0.38887,0.69961,0.79165,-6.3612,RASA4,RAS p21 protein activator 4
100151684,-0.11715,-4.5944,-0.3887,0.69974,0.7917,-6.3613,RNU6ATAC,"""RNA, U6atac small nuclear (U12-dependent splicing)"""
146862,-0.16309,-3.0489,-0.38868,0.69975,0.7917,-6.3613,UNC45B,unc-45 myosin chaperone B
147011,0.12977,0.94724,0.3886,0.69981,0.79171,-6.3613,PROCA1,protein interacting with cyclin A1
400668,0.10607,-4.7739,0.38837,0.69998,0.79185,-6.3614,PRSS57,serine protease 57
283554,0.082646,0.080545,0.38818,0.70012,0.7919,-6.3615,GPR137C,G protein-coupled receptor 137C
2152,-0.1154,5.411,-0.38817,0.70012,0.7919,-6.3615,F3,"""coagulation factor III, tissue factor"""
100128554,-0.12332,-4.6715,-0.38783,0.70037,0.79213,-6.3616,LINC02347,long intergenic non-protein coding RNA 2347
51267,-0.10465,0.53418,-0.38745,0.70065,0.79239,-6.3618,CLEC1A,C-type lectin domain family 1 member A
115265,0.16751,-0.70557,0.38739,0.7007,0.79239,-6.3618,DDIT4L,DNA damage inducible transcript 4 like
375033,-0.090133,3.303,-0.38711,0.7009,0.79257,-6.3619,PEAR1,platelet endothelial aggregation receptor 1
5834,-0.09578,9.2148,-0.38657,0.7013,0.79296,-6.3621,PYGB,glycogen phosphorylase B
10411,0.083516,4.1364,0.38593,0.70177,0.79343,-6.3623,RAPGEF3,Rap guanine nucleotide exchange factor 3
677837,0.15071,-2.7096,0.38549,0.7021,0.79375,-6.3625,SNORA60,"""small nucleolar RNA, H/ACA box 60"""
11213,-0.10536,3.0342,-0.38542,0.70215,0.79375,-6.3625,IRAK3,interleukin 1 receptor associated kinase 3
5341,0.10208,4.6545,0.38491,0.70252,0.79411,-6.3627,PLEK,pleckstrin
203447,0.16269,-0.58923,0.38458,0.70276,0.79429,-6.3629,NRK,Nik related kinase
64753,-0.13757,1.4486,-0.38457,0.70277,0.79429,-6.3629,CCDC136,coiled-coil domain containing 136
646,0.20609,-3.447,0.38446,0.70285,0.79433,-6.3629,BNC1,basonuclin 1
353322,-0.092258,3.0636,-0.38391,0.70325,0.79472,-6.3631,ANKRD37,ankyrin repeat domain 37
10637,-0.25224,6.8908,-0.38368,0.70343,0.79485,-6.3632,LEFTY1,left-right determination factor 1
7134,-0.21198,0.32094,-0.38363,0.70346,0.79485,-6.3632,TNNC1,"""troponin C1, slow skeletal and cardiac type"""
3831,0.055675,6.1888,0.38341,0.70362,0.79497,-6.3633,KLC1,kinesin light chain 1
3785,0.3199,-1.3281,0.38324,0.70374,0.79506,-6.3634,KCNQ2,potassium voltage-gated channel subfamily Q member 2
100288748,-0.13608,1.847,-0.38303,0.7039,0.79518,-6.3635,LOC100288748,uncharacterized LOC100288748
5644,-0.13363,-1.6179,-0.38291,0.70399,0.79519,-6.3635,PRSS1,serine protease 1
100507071,0.090976,-1.9742,0.38289,0.704,0.79519,-6.3635,LOC100507071,uncharacterized LOC100507071
729092,0.052918,2.307,0.38222,0.7045,0.79569,-6.3638,AGAP5,"""ArfGAP with GTPase domain, ankyrin repeat and PH domain 5"""
23564,0.067081,3.9953,0.38211,0.70458,0.79572,-6.3638,DDAH2,dimethylarginine dimethylaminohydrolase 2
2999,-0.10739,0.72817,-0.38173,0.70486,0.79599,-6.364,GZMH,granzyme H
117154,-0.14481,-2.8018,-0.3816,0.70495,0.79604,-6.364,DACH2,dachshund family transcription factor 2
6237,0.084294,5.575,0.38139,0.70511,0.79616,-6.3641,RRAS,RAS related
100507257,-0.15365,-1.5433,-0.38098,0.70541,0.79644,-6.3642,MEG9,maternally expressed 9
51303,-0.079156,4.925,-0.38069,0.70562,0.79663,-6.3643,FKBP11,FKBP prolyl isomerase 11
84330,0.055495,3.6916,0.38036,0.70586,0.79685,-6.3645,ZNF414,zinc finger protein 414
56660,-0.10825,-0.94922,-0.38018,0.70599,0.79694,-6.3645,KCNK12,potassium two pore domain channel subfamily K member 12
55615,-0.060784,4.8096,-0.37983,0.70625,0.79717,-6.3647,PRR5,proline rich 5
54796,-0.119,3.0368,-0.37976,0.70631,0.79718,-6.3647,BNC2,basonuclin 2
64376,0.055151,4.1361,0.37935,0.7066,0.79746,-6.3649,IKZF5,IKAROS family zinc finger 5
728888,0.072624,2.3804,0.37925,0.70668,0.79746,-6.3649,NPIPB11,nuclear pore complex interacting protein family member B11
55568,0.057052,6.4719,0.37922,0.7067,0.79746,-6.3649,GALNT10,polypeptide N-acetylgalactosaminyltransferase 10
6356,0.12966,3.3164,0.37906,0.70682,0.79754,-6.365,CCL11,C-C motif chemokine ligand 11
53615,0.058943,6.3628,0.37872,0.70707,0.79774,-6.3651,MBD3,methyl-CpG binding domain protein 3
83401,-0.1353,-3.3514,-0.37863,0.70713,0.79774,-6.3651,ELOVL3,ELOVL fatty acid elongase 3
27063,0.22379,-2.6462,0.37862,0.70715,0.79774,-6.3651,ANKRD1,ankyrin repeat domain 1
100506679,-0.10362,-2.3983,-0.3784,0.70731,0.79787,-6.3652,LOC100506679,uncharacterized LOC100506679
338699,0.045995,3.7692,0.37804,0.70757,0.79812,-6.3653,ANKRD42,ankyrin repeat domain 42
